,CAS,NAME,SMILES
1120,['105311-66-8'],"1,2,3,3,4-pentafluoro-4-(trifluoromethyl)cyclobutene",C1(=C(C(C1(C(F)(F)F)F)(F)F)F)F
1121,['105431-36-5'],"1,2-dibromo-1-ethoxyethane",CCOC(CBr)Br
1122,['105616-53-3'],None,None
1123,['105674-79-1'],None,None
1124,['105786-40-1'],3-aminobicyclo[2.2.1]hept-5-ene-2-carboxamide,C1C2C=CC1C(C2C(=O)N)N
1125,['105918-65-8'],iodo thiocyanate,C(#N)SI
1126,['105961-74-8'],1-ethenyl-1-ethynylcyclopropane,C=CC1(CC1)C#C
1127,['105961-79-3'],1-ethynyl-1-prop-1-ynylcyclopropane,CC#CC1(CC1)C#C
1128,['105996-38-1'],1-butoxy-3-(dimethylamino)propan-2-ol,CCCCOCC(CN(C)C)O
1129,['106247-35-2'],"2-amino-4,4-dimethylpentanoic acid",CC(C)(C)CC(C(=O)O)N
1130,['106342-04-5'],None,None
1131,['106376-59-4'],"1,2-dimethyl-1,2-dipentylhydrazine",CCCCCN(C)N(C)CCCCC
1132,['106392-12-5'],2-methyloxirane;oxirane,CC1CO1.C1CO1
1133,['106538-38-9'],3-(oxolan-3-yl)oxolane,C1COCC1C2CCOC2
1134,['106562-31-6'],5-propan-2-ylbicyclo[2.2.2]oct-2-ene,CC(C)C1CC2CCC1C=C2
1135,['106623-85-2'],5-ethylbicyclo[2.2.2]oct-2-ene,CCC1CC2CCC1C=C2
1136,['106631-38-3'],"5-(5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl)-3-methylpent-1-en-3-ol",CC1(CCCC2(C1CCC(=C)C2CCC(C)(C=C)O)C)C
1137,['106697-43-2'],"tetracyclo[4.2.2.22,5.01,6]dodeca-7,9-diene",C1CC2CCC1C34C2(C=C3)C=C4
1138,['106710-59-2'],"2,3,5,6-tetramethylidenebicyclo[2.2.1]heptan-7-one",C=C1C2C(=C)C(=C)C(C1=C)C2=O
1139,['106788-55-0'],"(2S,6R)-4-dodecyl-2,6-dimethylmorpholine",CCCCCCCCCCCCN1C[C@H](O[C@H](C1)C)C
1140,['106899-94-9'],"N'-(2-aminoethyl)ethane-1,2-diamine;aziridine",C1CN1.C(CNCCN)N
1141,['106917-30-0'],"3-dodecyl-1-(1,2,2,6,6-pentamethylpiperidin-4-yl)pyrrolidine-2,5-dione",CCCCCCCCCCCCC1CC(=O)N(C1=O)C2CC(N(C(C2)(C)C)C)(C)C
1142,['106955-89-9'],None,None
1143,['107133-43-7'],"tetracyclo[6.2.1.13,6.02,7]dodecan-4-ol",C1CC2CC1C3C2C4CC3CC4O
1144,['107175-83-7'],"N'-[2-(2-aminoethylamino)ethyl]ethane-1,2-diamine;N'-(2-aminoethyl)ethane-1,2-diamine;oxolan-2-one",C1CC(=O)OC1.C(CNCCN)N.C(CNCCNCCN)N
1145,['107183-90-4'],(E)-1-tert-butylsulfanylbut-2-ene,C/C=C/CSC(C)(C)C
1146,['107317-86-2'],"tetracyclo[4.2.2.22,5.01,6]dodeca-3,11-diene",C1CC23C1(CC2)C4C=CC3C=C4
1147,['107454-73-9'],"bis(3-tricyclo[3.3.1.03,7]nonanyl)diazene",C1C2CC3CC1CC3(C2)N=NC45CC6CC(C4)CC5C6
1148,['107454-74-0'],1-bicyclo[2.2.1]heptanyl(1-bicyclo[2.2.2]octanyl)diazene,C1CC2(CCC1CC2)N=NC34CCC(C3)CC4
1149,['107454-75-1'],1-adamantyl(1-bicyclo[2.2.1]heptanyl)diazene,C1CC2(CCC1C2)N=NC34CC5CC(C3)CC(C5)C4
1150,['107538-05-6'],"(1R,2S,4S)-N,2,3,3-tetramethylbicyclo[2.2.1]heptan-2-amine",C[C@@]1([C@@H]2CC[C@@H](C2)C1(C)C)NC
1151,['107868-30-4'],"(8R,9S,10R,13S,14S)-10,13-dimethyl-6-methylidene-7,8,9,11,12,14,15,16-octahydrocyclopenta[a]phenanthrene-3,17-dione",C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C
1152,['108149-60-6'],"3-O-tert-butyl 4-O-methyl (4S)-2,2-dimethyl-1,3-oxazolidine-3,4-dicarboxylate",CC1(N([C@@H](CO1)C(=O)OC)C(=O)OC(C)(C)C)C
1153,['108171-26-2'],"2,3,4,6,7,8-hexachlorodecane",CCC(C(C(CC(C(C(C)Cl)Cl)Cl)Cl)Cl)Cl
1154,['108171-27-3'],"1,3,7,11,15,19,23-heptachlorotetracosane",CC(CCCC(CCCC(CCCC(CCCC(CCCC(CCCl)Cl)Cl)Cl)Cl)Cl)Cl
1155,['108215-84-5'],2-ethyl-N-(3-ethylhexyl)-N-methylhexan-1-amine,CCCCC(CC)CN(C)CCC(CC)CCC
1156,['108249-27-0'],"N,N-bis(hydroxymethyl)nitramide",C(N(CO)[N+](=O)[O-])O
1157,['108278-70-2'],1-(2-methoxyethyl)-1-nitrosourea,COCCN(C(=O)N)N=O
1158,['108278-73-5'],methyl 2-[carbamoyl(nitroso)amino]acetate,COC(=O)CN(C(=O)N)N=O
1159,['108278-74-6'],methyl 3-[carbamoyl(nitroso)amino]propanoate,COC(=O)CCN(C(=O)N)N=O
1160,['108278-75-7'],methyl 4-[carbamoyl(nitroso)amino]butanoate,COC(=O)CCCN(C(=O)N)N=O
1161,['108329-81-3'],4-[(2-methylpropan-2-yl)oxycarbonylamino]thiane-4-carboxylic acid,CC(C)(C)OC(=O)NC1(CCSCC1)C(=O)O
1162,['108419-32-5'],"3,4-dimethylhexyl acetate",CCC(C)C(C)CCOC(=O)C
1163,['108419-33-6'],(4-ethyl-3-methylhexyl) acetate,CCC(CC)C(C)CCOC(=O)C
1164,['108419-35-8'],"(3,4-diethyl-6-methyloctyl) acetate",CCC(C)CC(CC)C(CC)CCOC(=O)C
1165,['108451-26-9'],"3,5-diethyl-4-iminocyclohexa-2,5-dien-1-one",CCC1=CC(=O)C=C(C1=N)CC
1166,['108696-11-3'],1-propan-2-ylazocane,CC(C)N1CCCCCCC1
1167,['108797-87-1'],1-methyl-4-(6-methylheptan-2-yl)cyclohexene,CC1=CCC(CC1)C(C)CCCC(C)C
1168,['108836-86-8'],6-methylpentadecan-6-ol,CCCCCCCCCC(C)(CCCCC)O
1169,['108882-35-5'],None,None
1170,['108941-57-7'],ethenyl acetate;N-ethenylformamide,CC(=O)OC=C.C=CNC=O
1171,['109037-70-9'],"2-ethyl-2-(hydroxymethyl)propane-1,3-diol;2-(2-hydroxyethylsulfanyl)ethanol;1-(2-hydroxyethylsulfanyl)propan-2-ol",CCC(CO)(CO)CO.CC(CSCCO)O.C(CSCCO)O
1172,['109119-91-7'],"1,1,7-trimethyl-4-methylidene-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulene",CC1CCC2C1C3C(C3(C)C)CCC2=C
1173,['109153-24-4'],"1,3-dimethyl-2-propan-2-ylideneimidazolidine",CC(=C1N(CCN1C)C)C
1174,['109216-46-8'],"2,9-dimethylidenetricyclo[8.4.1.13,8]hexadeca-1(14),3,5,7,10,12-hexaene",C=C1C2=CC=CC=C(C2)C(=C)C3=CC=CC=C1C3
1175,['109216-47-9'],"2,9-di(propan-2-ylidene)tricyclo[8.4.1.13,8]hexadeca-1(14),3,5,7,10,12-hexaene",CC(=C1C2=CC=CC=C(C2)C(=C(C)C)C3=CC=CC=C1C3)C
1176,['109280-15-1'],"(1R,4R)-2,2-dimethoxy-1,7,7-trimethylbicyclo[2.2.1]heptane",C[C@@]12CC[C@@H](C1(C)C)CC2(OC)OC
1177,['109299-92-5'],"3-[(E)-but-2-enoyl]-1,3-oxazolidin-2-one",C/C=C/C(=O)N1CCOC1=O
1178,['109364-69-4'],"5,6-dimethylbicyclo[2.2.2]octa-2,5-diene-2,3-dicarbonitrile",CC1=C(C2CCC1C(=C2C#N)C#N)C
1179,['109364-70-7'],"8,9-dimethylbicyclo[3.2.2]nona-6,8-diene-6,7-dicarbonitrile",CC1=C(C2CCCC1C(=C2C#N)C#N)C
1180,['109423-00-9'],"3,9-bis(2,2,6,6-tetramethylpiperidin-4-yl)-1,3,5,7,9,11-hexazatetracyclo[9.2.1.05,13.07,12]tetradecane-6,14-dione",CC1(CC(CC(N1)(C)C)N2CN3C4C5N(C3=O)CN(CN5C(=O)N4C2)C6CC(NC(C6)(C)C)(C)C)C
1181,['109485-61-2'],"2,2,4,4,6,6,8-heptamethylnonane",CC(C)CC(C)(C)CC(C)(C)CC(C)(C)C
1182,['109747-77-5'],"butane-1,4-diol;5-isocyanato-5-[(1-isocyanatocyclohexa-2,4-dien-1-yl)methyl]cyclohexa-1,3-diene;nonanedioic acid",C1C=CC=CC1(CC2(CC=CC=C2)N=C=O)N=C=O.C(CCCC(=O)O)CCCC(=O)O.C(CCO)CO
1183,['109856-85-1'],(2R)-2-decyloxirane,CCCCCCCCCC[C@@H]1CO1
1184,['110044-82-1'],(2S)-2-acetamido-4-methyl-N-[(2S)-4-methyl-1-oxo-1-[[(2S)-1-oxohexan-2-yl]amino]pentan-2-yl]pentanamide,CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C
1185,['110104-60-4'],methyl (E)-4-chloro-3-methoxybut-2-enoate,CO/C(=C/C(=O)OC)/CCl
1186,['110225-00-8'],2-hexyldodecan-1-ol,CCCCCCCCCCC(CCCCCC)CO
1187,['110270-42-3'],(2R)-1-fluorooctan-2-ol,CCCCCC[C@H](CF)O
1188,['110319-65-8'],"(E)-N'-(3-aminopropyl)but-2-ene-1,4-diamine",C(CN)CNC/C=C/CN
1189,['110319-68-1'],None,None
1190,['110378-86-4'],1-methylcyclopentane-1-carboxylic acid,CC1(CCCC1)C(=O)O
1191,['110383-31-8'],None,None
1192,['110389-14-5'],2-aminoethyl 2-methylprop-2-enoate;butyl prop-2-enoate;2-hydroxyethyl 2-methylprop-2-enoate;hydrochloride,CCCCOC(=O)C=C.CC(=C)C(=O)OCCN.CC(=C)C(=O)OCCO.Cl
1193,['110458-84-9'],"(5,6-dimethyl-1-propan-2-yl-2-bicyclo[2.2.1]heptanyl)methanol",CC1C(C2(CC1CC2CO)C(C)C)C
1194,['110458-85-0'],"(5,6-dimethyl-1-prop-1-en-2-yl-2-bicyclo[2.2.1]hept-5-enyl)methanol",CC1=C(C2(CC1CC2CO)C(=C)C)C
1195,['110458-86-1'],"(5,6-dimethyl-1-propan-2-yl-2-bicyclo[2.2.1]heptanyl)methyl acetate",CC1C(C2(CC1CC2COC(=O)C)C(C)C)C
1196,['110501-56-9'],N-[2-[2-[di(propan-2-yl)amino]ethylsulfanyl]ethyl]-N-propan-2-ylpropan-2-amine,CC(C)N(CCSCCN(C(C)C)C(C)C)C(C)C
1197,['110512-93-1'],2-(2-hydroxyethylsulfanyl)ethanol;1-(2-hydroxyethylsulfanyl)propan-2-ol;1-isocyanato-4-[(4-isocyanatocyclohexyl)methyl]cyclohexane,CC(CSCCO)O.C1CC(CCC1CC2CCC(CC2)N=C=O)N=C=O.C(CSCCO)O
1198,['110516-60-4'],2-ethyl-4-(hydroxymethyl)furan-3-one,CCC1C(=O)C(=CO1)CO
1199,['110556-33-7'],methyl (2R)-3-bromo-2-methylpropanoate,C[C@@H](CBr)C(=O)OC
1200,['110559-84-7'],1-ethyl-1-nitroso-3-(2-oxopropyl)urea,CCN(C(=O)NCC(=O)C)N=O
1201,['110559-85-8'],3-(2-chloroethyl)-1-nitroso-1-(2-oxopropyl)urea,CC(=O)CN(C(=O)NCCCl)N=O
1202,['110587-14-9'],1-chloro-1-fluoroethane,CC(F)Cl
1203,['110675-51-9'],"6-chloro-2-cyclohexyl-3'-[3-(dimethylamino)propyl]spiro[2,3-dihydrochromene-4,5'-imidazolidine]-2',4'-dione",CN(C)CCCN1C(=O)C2(CC(OC3=C2C=C(C=C3)Cl)C4CCCCC4)NC1=O
1204,['110720-67-7'],"1,6-diisocyanatohexane;(3-ethyloxetan-3-yl)methanol;oxirane",CCC1(COC1)CO.C1CO1.C(CCCN=C=O)CCN=C=O
1205,['110763-36-5'],(Z)-1-methoxy-N-methyl-2-nitroethenamine,CN/C(=C/[N+](=O)[O-])/OC
1206,['110843-97-5'],"bis(2,2,6,6-tetramethylpiperidin-4-yl) 1,5-dioxaspiro[5.5]undecane-3,3-dicarboxylate",CC1(CC(CC(N1)(C)C)OC(=O)C2(COC3(CCCCC3)OC2)C(=O)OC4CC(NC(C4)(C)C)(C)C)C
1207,['110847-02-4'],"2-[(1R,3S)-2,2-dimethyl-3-(2-oxopropyl)cyclopropyl]acetonitrile",CC(=O)C[C@H]1[C@H](C1(C)C)CC#N
1208,['110874-83-4'],methyl (E)-3-oxooct-6-enoate,C/C=C/CCC(=O)CC(=O)OC
1209,['111122-57-7'],"N-[(E,2S,3R)-1,3-dihydroxyoctadec-4-en-2-yl]decanamide",CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)NC(=O)CCCCCCCCC)O
1210,['111256-18-9'],dodec-1-ene;oct-1-ene,CCCCCCCCCCC=C.CCCCCCC=C
1211,['111293-23-3'],bis[(2S)-1-ethoxy-1-oxopropan-2-yl] (E)-but-2-enedioate,CCOC(=O)[C@H](C)OC(=O)/C=C/C(=O)O[C@@H](C)C(=O)OCC
1212,['111302-96-6'],"(1R,6S)-6-aminocyclohex-3-ene-1-carboxamide",C1C=CC[C@@H]([C@@H]1C(=O)N)N
1213,['111456-84-9'],"1-(1,1-diethoxyethyl)imidazole",CCOC(C)(N1C=CN=C1)OCC
1214,['111639-04-4'],"(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-6-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-7,12,13-trihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione;hexadecanoic acid",CCCCCCCCCCCCCCCC(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
1215,['111652-29-0'],2-[[(2S)-2-[2-[[(2S)-2-[2-(2-aminopropanoylamino)propanoylamino]propanoyl]amino]propanoylamino]propanoyl]amino]propanoic acid,C[C@@H](C(=O)NC(C)C(=O)O)NC(=O)C(C)NC(=O)[C@H](C)NC(=O)C(C)NC(=O)C(C)N
1216,['111681-72-2'],4-[2-(2-morpholin-4-ylethoxy)propyl]morpholine,CC(CN1CCOCC1)OCCN2CCOCC2
1217,['111828-49-0'],"4-N,4-N,5-N,5-N,2,2-hexamethyl-1,3-dioxolane-4,5-dicarboxamide",CC1(OC(C(O1)C(=O)N(C)C)C(=O)N(C)C)C
1218,['111869-19-3'],,CC(C)(C=C=C)C=C=C
1219,['111869-26-2'],"3,3-dimethylbicyclo[3.2.0]hepta-1,4-diene",CC1(C=C2CCC2=C1)C
1220,['111872-80-1'],"hexadeca-11,13-dien-1-ol",CCC=CC=CCCCCCCCCCCO
1221,['111917-14-7'],"2-methylidenetricyclo[3.3.3.01,5]undecane",C=C1CCC23C1(CCC2)CCC3
1222,['111955-43-2'],None,None
1223,['112112-57-9'],"2,8-dimethylidenetricyclo[3.3.3.01,5]undecane",C=C1CCC23C1(CCC2)C(=C)CC3
1224,['112112-58-0'],"9-methylidenetricyclo[3.3.3.01,5]undecane-2,8-dione",C=C1CCC23C1(C(=O)CC2)C(=O)CC3
1225,['112138-33-7'],"8-methylidenetricyclo[3.3.3.01,5]undecan-2-one",C=C1CCC23C1(CCC2)C(=O)CC3
1226,['112138-34-8'],"tricyclo[3.3.3.01,5]undecane-2,8-dione",C1CC23CCC(=O)C2(C1)C(=O)CC3
1227,['112182-00-0'],None,None
1228,['112245-13-3'],"(2S)-2-amino-3,3-dimethylbutan-1-ol",CC(C)(C)[C@@H](CO)N
1229,['112275-50-0'],"tert-butyl 1,4-diazepane-1-carboxylate",CC(C)(C)OC(=O)N1CCCNCC1
1230,['112296-53-4'],N-aminohydroxylamine,NNO
1231,['112309-61-2'],4-chloro-2-hydroxy-3-methyl-2H-furan-5-one,CC1=C(C(=O)OC1O)Cl
1232,['112309-62-3'],"4,4-dichloro-3-(dichloromethyl)but-2-enoic acid",C(=C(C(Cl)Cl)C(Cl)Cl)C(=O)O
1233,['112400-77-8'],5-O-(2-ethylbutyl) 1-O-(2-methylpentyl) pentanedioate,CCCC(C)COC(=O)CCCC(=O)OCC(CC)CC
1234,['112484-43-2'],"[3-(3-hydroxy-2,2-dimethylpropoxy)-2,2-dimethylpropyl] 3-hydroxy-2,2-dimethylpropanoate",CC(C)(CO)COCC(C)(C)COC(=O)C(C)(C)CO
1235,['112533-27-4'],"hexacyclo[6.6.0.02,6.03,13.04,11.05,9]tetradecane-10,14-dione",C1C2C3C4C5CC6C4C2C(C1C3C5=O)C6=O
1236,['112725-15-2'],[1-[methyl(nitroso)amino]-2-oxopropyl] acetate,CC(=O)C(N(C)N=O)OC(=O)C
1237,['112748-33-1'],"2-[[3,4,5-tris(1-hydroxypropan-2-yloxy)-6-methoxyoxan-2-yl]methoxy]propan-1-ol",CC(CO)OCC1C(C(C(C(O1)OC)OC(C)CO)OC(C)CO)OC(C)CO
1238,['112771-04-7'],None,None
1239,['112789-84-1'],None,None
1240,['112820-37-8'],"2,3,3,3-tetrafluoro-2-[1,1,1,2,3,3-hexafluoro-3-(1,1,2,2,3,3,3-heptafluoropropoxy)propan-2-yl]oxypropanoyl fluoride",C(=O)(C(C(F)(F)F)(OC(C(OC(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F)F)F
1241,['113035-24-8'],"1-N,1-N,3-N,3-N,5-pentamethylcyclopenta[c]pyrrole-1,3-diamine",CC1=CC2=C(N=C(C2=C1)N(C)C)N(C)C
1242,['113035-25-9'],"1,3-bis(dimethylamino)cyclopenta[c]pyrrole-5-carbaldehyde",CN(C)C1=C2C=C(C=C2C(=N1)N(C)C)C=O
1243,['113035-26-0'],"4,6-ditert-butyl-1-N,1-N,3-N,3-N-tetramethylcyclopenta[c]pyrrole-1,3-diamine",CC(C)(C)C1=CC(=C2C1=C(N=C2N(C)C)N(C)C)C(C)(C)C
1244,['113035-28-2'],"1,5-ditert-butyl-3-piperidin-1-ylcyclopenta[c]pyrrole",CC(C)(C)C1=CC2=C(N=C(C2=C1)N3CCCCC3)C(C)(C)C
1245,['113060-10-9'],acetic acid;3-tetradecoxypropan-1-amine,CCCCCCCCCCCCCCOCCCN.CC(=O)O
1246,['113184-29-5'],"2-ethyl-2-(hydroxymethyl)propane-1,3-diol;5-isocyanato-5-[(1-isocyanatocyclohexa-2,4-dien-1-yl)methyl]cyclohexa-1,3-diene",CCC(CO)(CO)CO.C1C=CC=CC1(CC2(CC=CC=C2)N=C=O)N=C=O
1247,['113263-60-8'],1-[bis(2-hydroxypropyl)amino]propan-2-ol;prop-2-enoic acid,CC(CN(CC(C)O)CC(C)O)O.C=CC(=O)O
1248,['113293-50-8'],"1,3,5-trihexyl-1,3,5-triazinane",CCCCCCN1CN(CN(C1)CCCCCC)CCCCCC
1249,['113531-94-5'],1-(5-hydroxy-4-methyloxolan-3-yl)ethanone,CC1C(COC1O)C(=O)C
1250,['113611-45-3'],None,None
1251,['113613-35-7'],3-iodo-3-methylbutan-2-one,CC(=O)C(C)(C)I
1252,['113664-29-2'],(E)-1-ethylsulfanylbut-2-ene,CCSC/C=C/C
1253,['113976-92-4'],dodecane-1-thiol;methyl 2-methylprop-2-enoate;2-methylprop-2-enoic acid,CCCCCCCCCCCCS.CC(=C)C(=O)O.CC(=C)C(=O)OC
1254,['114119-97-0'],"2,5,7,7-tetramethyloctanal",CC(CCC(C)C=O)CC(C)(C)C
1255,['114136-87-7'],"N,N'-bis(2-methyl-2-nitropropyl)hexane-1,6-diamine",CC(C)(CNCCCCCCNCC(C)(C)[N+](=O)[O-])[N+](=O)[O-]
1256,['114232-59-6'],2-ethylsulfanyl-3-methylbut-1-ene,CCSC(=C)C(C)C
1257,['114232-60-9'],2-ethylsulfanylbut-1-ene,CCC(=C)SCC
1258,['114535-81-8'],N-[3-(dimethylamino)propyl]-2-methylprop-2-enamide;ethyl prop-2-enoate;methyl 2-methylprop-2-enoate,CCOC(=O)C=C.CC(=C)C(=O)NCCCN(C)C.CC(=C)C(=O)OC
1259,['114546-62-2'],"4-cyclopropylbuta-1,3-diynylcyclopropane",C1CC1C#CC#CC2CC2
1260,['114650-76-9'],ethenyl acetate;1-ethenylazepan-2-one;1-ethenylpyrrolidin-2-one,CC(=O)OC=C.C=CN1CCCCCC1=O.C=CN1CCCC1=O
1261,['114679-28-6'],None,None
1262,['114718-69-3'],3-methylbicyclo[2.2.2]oct-5-ene-2-carbonitrile,CC1C2CCC(C1C#N)C=C2
1263,['114811-33-5'],1-(2-chloroethylsulfanyl)-2-ethoxyethane,CCOCCSCCCl
1264,['114811-37-9'],2-(2-ethenylsulfanylethylsulfanyl)ethanol,C=CSCCSCCO
1265,['114838-32-3'],"9,10-dibromodecan-1-ol",C(CCCCO)CCCC(CBr)Br
1266,['114910-05-3'],"chloromethane;ethane-1,2-diamine;ethyl prop-2-enoate",CCOC(=O)C=C.CCl.C(CN)N
1267,['115014-77-2'],"(1S,2R)-2-aminocyclohexane-1-carboxamide",C1CC[C@H]([C@H](C1)C(=O)N)N
1268,['115035-54-6'],"decanedioic acid;hexanedioic acid;propane-1,2-diol",CC(CO)O.C(CCCCC(=O)O)CCCC(=O)O.C(CCC(=O)O)CC(=O)O
1269,['115227-74-2'],"1-thiacyclodeca-3,8-diyne",C1CC#CCSCC#CC1
1270,['115235-63-7'],1-ethenylpyrrolidin-2-one;6-methylheptyl prop-2-enoate;prop-2-enamide,CC(C)CCCCCOC(=O)C=C.C=CC(=O)N.C=CN1CCCC1=O
1271,['115245-14-2'],"tricyclo[5.5.0.02,8]dodeca-3,5-diene",C1CCC2C3C=CC=CC2C3C1
1272,['115365-42-9'],2-hexadec-7-enylicos-11-enyl hexadecanoate,CCCCCCCCCCCCCCCC(=O)OCC(CCCCCCCCC=CCCCCCCCC)CCCCCCC=CCCCCCCCC
1273,['115365-43-0'],2-hexadec-7-enylicos-11-enyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OCC(CCCCCCCCC=CCCCCCCCC)CCCCCCC=CCCCCCCCC
1274,['115395-16-9'],None,None
1275,['115440-60-3'],N-ethyl-N-(2-methylpyridin-4-yl)nitrous amide,CCN(C1=CC(=NC=C1)C)N=O
1276,['115457-83-5'],"[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-methoxyoxan-2-yl]methyl N-heptylcarbamate",CCCCCCCNC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC)O)O)O
1277,['115524-22-6'],"4-bromo-5,6-dihydroxycyclohexa-1,3-diene-1-carboxylic acid",C1=C(C(C(C(=C1)Br)O)O)C(=O)O
1278,['115566-02-4'],"3-hydroxy-N-[3-[8-[(E)-6-hydroxy-3,5-dimethylhept-4-enyl]-3-methyl-1,7-dioxaspiro[5.5]undecan-2-yl]propyl]-2-methyl-4-[[2-[3-methyl-6-[(Z)-2-oxopent-3-enyl]oxan-2-yl]acetyl]amino]butanamide",C/C=C\C(=O)CC1CCC(C(O1)CC(=O)NCC(C(C)C(=O)NCCCC2C(CCC3(O2)CCCC(O3)CCC(C)/C=C(\C)/C(C)O)C)O)C
1279,['115724-27-1'],(2-tert-butyl-4-methylcyclohexyl) acetate,CC1CCC(C(C1)C(C)(C)C)OC(=O)C
1280,['115936-72-6'],None,None
1281,['115984-51-5'],"1-O-[(8S)-9-hydroxy-8-methylnonyl] 6-O-[(1S,2R,3R,4R)-1,2,3,4-tetrahydroxypentyl] hexanedioate",C[C@@H](CCCCCCCOC(=O)CCCCC(=O)O[C@@H]([C@@H]([C@@H]([C@@H](C)O)O)O)O)CO
1282,['116112-94-8'],"2-nonyl-1,3-thiazolidine",CCCCCCCCCC1NCCS1
1283,['116149-14-5'],"1,2-dibutyl-1,2-dimethylhydrazine",CCCCN(C)N(C)CCCC
1284,['116164-74-0'],None,None
1285,['116230-20-7'],2-[2-(2-azabicyclo[2.2.1]heptan-2-yl)ethoxy]ethanol,C1CC2CC1CN2CCOCCO
1286,['116279-08-4'],prop-2-ynylcyclopentane,C#CCC1CCCC1
1287,['116316-76-8'],"penta-1,3-diynylcyclopropane",CC#CC#CC1CC1
1288,['116355-83-0'],"(2R)-2-[2-[(5R,6R,7S,9S,11R,16R,18S,19S)-19-amino-6-[(3R)-3,4-dicarboxybutanoyl]oxy-11,16,18-trihydroxy-5,9-dimethylicosan-7-yl]oxy-2-oxoethyl]butanedioic acid",CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)C[C@@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O
1289,['116355-84-1'],"(2R)-2-[2-[(5R,6R,7S,9S,16R,18S,19S)-19-amino-6-[(3R)-3,4-dicarboxybutanoyl]oxy-16,18-dihydroxy-5,9-dimethylicosan-7-yl]oxy-2-oxoethyl]butanedioic acid",CCCC[C@@H](C)[C@H]([C@H](C[C@@H](C)CCCCCC[C@H](C[C@@H]([C@H](C)N)O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O)OC(=O)C[C@@H](CC(=O)O)C(=O)O
1290,['116373-84-3'],"2-chloro-1-(6-hydroxy-2,3,3a,4,5,6,7,7a-octahydro-1H-inden-1-yl)ethanone",C1CC(CC2C1CCC2C(=O)CCl)O
1291,['116377-11-8'],,C=CCC=C=C
1292,['116422-39-0'],(2S)-2-methoxypropan-1-ol,C[C@@H](CO)OC
1293,['116503-39-0'],"2,2,5,5,8,8-hexamethylnona-3,6-diyne",CC(C)(C)C#CC(C)(C)C#CC(C)(C)C
1294,['116529-73-8'],"1,4-diiodobut-2-yne",C(C#CCI)I
1295,['116557-25-6'],2-methylheptan-3-amine,CCCCC(C(C)C)N
1296,['116595-45-0'],None,None
1297,['116619-64-8'],(2R)-2-dodecyloxirane,CCCCCCCCCCCC[C@@H]1CO1
1298,['116668-48-5'],"2,6-dimethylocta-2,5-diene",CCC(=CCC=C(C)C)C
1299,['116747-79-6'],"4-amino-4-(3-hydroxypropyl)heptane-1,7-diol",C(CC(CCCO)(CCCO)N)CO
1300,['116867-32-4'],"1,2,2,3,3-pentachloro-1,1-difluoropropane",C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl
1301,['116910-11-3'],"(3S,7aR)-7a-methyl-3-propan-2-yl-2,3-dihydropyrrolo[2,1-b][1,3]oxazol-5-one",CC(C)[C@H]1CO[C@]2(N1C(=O)C=C2)C
1302,['116964-02-4'],"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[3-hydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxynaphthalen-1-yl]oxyoxane-3,4,5-triol",C1=CC=C2C(=C1)C(=CC(=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O
1303,['117066-76-9'],None,None
1304,['117197-08-7'],None,None
1305,['117356-23-7'],None,None
1306,['117574-21-7'],None,None
