,SMILES,VP1,VP2,VP3,VP4,VP5,Column1,Name,A,B,C,Tmin,Tmax,No.C,Atom,Count Unique Atom,Pass Screen,Atom2
984,C1CC2CCCC2C1,7.568825490688358,9.140450258666185,10.378202367351138,11.378256998140884,12.203086569982025,2333,cis-Bicyclo[3.3.0]octane,21.819089108553207,3760.908940961081,-41.575,298,318,8,"[1, 6]",2,True,CH
985,CCC1=C(C=CC(=C1)C)C,7.590723274692229,9.152773598052422,10.38487443676733,11.381581450086728,12.204470810785029,2334,"2-Ethyl-1,4-dimethylbenzene",20.334589473249014,3424.2203434933053,-71.15,340,492,10,"[1, 6]",2,True,CH
986,C[C@@H]1CC[C@H](C1)C,7.57473894184567,9.14289069612624,10.37629608271105,11.371803433960864,12.192187132506032,2335,"trans-1,3-Dimethylcyclopentane",20.614560794706165,2837.153248183544,-51.73,270,389,7,"[1, 6]",2,True,CH
987,CCCCNC(=O)NCCCC,7.8789324721666105,8.96737191296485,9.926586578326313,10.77830017854792,11.539625560689673,2337,"1,3-Dibutylurea",33.364457997483726,12157.649291008562,0.0,354,465,9,"[1, 6, 7, 8]",4,True,CHON
988,C1CC[C@@H]([C@@H](C1)O)O,7.575865016353564,9.151823770408791,10.389003610144727,11.386042004047503,12.206672114873165,2338,"cis-1,2-Cyclohexanediol",20.30702752968588,5262.72631874968,0.0,289,320,6,"[1, 6, 8]",3,True,CHO
989,C1=CC=C(C(=C1)C2=CC=CC=C2O)O,7.591253027911538,9.161846708553316,10.39624225807244,11.391951888115159,12.21210186099141,2345,"2,2'-Biphenyldiol",24.90798398495379,8398.333738931833,30.004,444,599,12,"[1, 6, 8]",3,True,CHO
990,C=CCOC=O,7.567342088644304,8.918967421153262,9.99782413495114,10.878914485326074,11.612051934466106,2350,Allyl formate,22.91647813802324,4219.556260464379,17.082,373,433,4,"[1, 6, 8]",3,True,CHO
991,CC1=CC(=C(C(=C1)C(C)(C)C)O)C,7.5675243127421705,9.06440975816617,10.254787561941155,11.224056820050244,12.028587488133965,2362,"2,4-Dimethyl-6-tert-butylphenol",21.35044396457613,4314.473423167779,-83.392,388,522,12,"[1, 6, 8]",3,True,CHO
992,CC1=COC(CC1)(C)C=O,7.570412972151834,9.142965280646145,10.379285054329335,11.376793754441147,12.198591252784437,2368,"2,5-Dimethyl-3,4-dihydro-2H-pyran-2-carbaldehyde",23.32795009414128,5198.643073026564,0.0,336,440,8,"[1, 6, 8]",3,True,CHO
993,C/C=C/C=C,7.597146654764467,9.157264024042158,10.386353589427927,11.379666934017914,12.199109790132889,2384,"(E)-1,3-Pentadiene",20.84852646600529,2561.073295533557,-40.44,250,330,5,"[1, 6]",2,True,CH
994,CCOC1=C(C=C(C=C1)C=O)OCC,8.308286400601602,9.27845825880847,10.143548530358169,10.919752585237289,11.620100334753223,2388,"3,4-Diethoxy-benzaldehyde",24.41246767294147,6757.051084645678,-43.15,390,418,11,"[1, 6, 8]",3,True,CHO
995,CC1=CC(=C(C=C1)C)C=C,7.62119262648268,9.168383642171863,10.389970493584569,11.378951864688192,12.195988937628304,2394,"2,5-Dimethylstyrene",21.9951217389126,4435.5456499425,-42.713,302,467,10,"[1, 6]",2,True,CH
996,CCC(=C)C1=CC=CC=C1,7.607346464060267,9.006677477010435,10.136397765774376,11.067579834510175,11.848333241588884,2395,2-Phenyl-1-butene,20.766416281589123,3577.3883038792696,-68.0,455,455,10,"[1, 6]",2,True,CH
997,CCCCC1CCCC1,7.61471120285664,9.170751439153406,10.397615038854864,11.38976509028202,12.208676390442522,2396,Butylcyclopentane,25.70000417939095,5312.74537472479,-54.68,385,440,9,"[1, 6]",2,True,CH
998,CC(C)CCOC(=O)C(C)C,7.608724418486766,9.164200141579224,10.391108043681134,11.38360966709355,12.203023945068354,2400,Isopentyl isobutyrate,21.942922134854427,4134.10732766337,-45.514,288,465,9,"[1, 6, 8]",3,True,CHO
999,CCCCCNCCCCC,7.568825490688358,9.140450258666185,10.378202367351138,11.378256998140884,12.203086569982025,2405,Dipentylamine,21.70121977764284,4105.739479317683,-72.15,379,527,10,"[1, 6, 7]",3,True,CHN
1000,CCCCCCC(CCC)O,7.589437719616944,9.14976711632361,10.379713829000838,11.374164620343274,12.194845261843014,2407,4-Decanol,20.127356814879555,2882.836536428545,-148.15,374,380,10,"[1, 6, 8]",3,True,CHO
1001,CCCCOC(=O)CCC(=O)C,7.582103914295125,9.157937815768227,10.394470278055019,11.390635544325956,12.210311817188854,2413,Butyl levulinate,22.527387309009107,4895.767937649405,-65.738,358,511,9,"[1, 6, 8]",3,True,CHO
1002,CCC1=CC=CC=C1C(=O)C,3.0971033592019346,6.153690504941164,8.41569428092971,10.157311942969399,11.539594585914312,2428,o-Ethylaceto-phe,13.932573984092093,844.187562304035,-242.352,364,397,10,"[1, 6, 8]",3,True,CHO
1003,CCC1=CCCC1,7.61173061809693,9.119560421626389,10.340730566690173,11.349892006013716,12.197845547681741,2429,1-Ethylcyclopentene,22.00663466437757,3761.8967499659752,-20.309,321,379,7,"[1, 6]",2,True,CH
1004,CCCC(CCC)(CCC)O,5.947614272652935,7.652345721510205,9.121736060375508,10.40137246315599,11.525782170912702,2442,4-Propyl-4-heptanol,16.878271093559377,1358.985721885086,-213.55,354,468,10,"[1, 6, 8]",3,True,CHO
1005,CC(C)CCC#C,6.496416868394956,8.130021195195784,9.466173896577669,10.579337161814378,11.521033503878458,2443,5-Methyl-1-hexyne,20.82457958103815,2881.2247268634496,-55.15,273,389,7,"[1, 6]",2,True,CH
1006,C[C@@H]1CCCC[C@@H]1C,7.58038101850028,8.3933624835878,9.136410059205428,9.818175360545313,10.44593944989788,2444,"cis-1,2-Dimethylcyclohexane",20.646129236331117,3154.4724998490533,-57.01,299,431,8,"[1, 6]",2,True,CH
1007,C[C@@H]1CCC[C@H](C1)C,7.59530395047295,9.154466224342388,10.382720150449275,11.375304587348294,12.194110080608969,2445,"trans-1,3-Dimethylcyclohexane",19.453850675178792,2449.3288409705565,-85.56,292,423,8,"[1, 6]",2,True,CH
1008,CCCOC(=O)C(=C)C,7.604869486332419,9.165737577809276,10.395504537471265,11.389420690915989,12.209398093516729,2447,Propyl methacrylate,23.64455554442796,5008.12257726205,0.0,304,413,7,"[1, 6, 8]",3,True,CHO
1009,CCCC(C)CC(C)C,7.567507873389232,9.143163618869327,10.382511317957139,11.38284062698432,12.207215350941448,2450,"2,4-Dimethylheptane",20.75135737508094,3147.6338221228607,-65.15,304,433,9,"[1, 6]",2,True,CH
1010,CC(C)CC(=C)C,7.572017631926146,9.149690088820742,10.389309832267056,11.389015965737356,12.212311945860845,2451,"2,4-Dimethyl-1-pentene",20.625452022196026,2763.056059890995,-51.106,263,379,7,"[1, 6]",2,True,CH
1011,CCC(C)CCC(C)C,7.604869486332419,9.165737577809276,10.395504537471265,11.389420690915989,12.209398093516729,2452,"2,5-Dimethylheptane",20.76402159309241,3177.5674283317835,-65.15,306,436,9,"[1, 6]",2,True,CH
1012,CCCC(CC)CCC,7.567507873389232,9.143163618869327,10.382511317957139,11.38284062698432,12.207215350941448,2453,4-Ethylheptane,20.85198034364478,3237.895157768228,-67.15,311,442,9,"[1, 6]",2,True,CH
1013,CCCCCC(C)CC,7.604869486332419,9.165737577809276,10.395504537471265,11.389420690915989,12.209398093516729,2454,3-Methyloctane,20.811915363026685,3233.5202460915384,-69.15,314,445,9,"[1, 6]",2,True,CH
1014,CCCCC(C)CCC,7.604869486332419,9.165737577809276,10.395504537471265,11.389420690915989,12.209398093516729,2455,4-Methyloctane,20.8038563152012,3214.1785313103887,-69.15,312,443,9,"[1, 6]",2,True,CH
1015,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,7.610735041533022,9.164130091531815,10.38940190721947,11.380583303764356,12.198909805230386,2456,L-Menthol,21.41696564791273,3893.494093200771,-94.49,372,487,10,"[1, 6, 8]",3,True,CHO
1016,CC(C)OC(=O)[C@H]([C@@H](C(=O)OC(C)C)O)O,7.583390716340869,9.153944003149709,10.39085225387101,11.390225080882475,12.21449231152624,2457,Diisopropyl-d-tartrate,25.761713459883197,7752.067180881194,-3.68,376,548,10,"[1, 6, 8]",3,True,CHO
1017,CC1=C(C(=CC=C1)C(C)(C)C)O,7.575714633508959,9.148531874253447,10.38533688624711,11.383414857161087,12.205800651883667,2458,2-Methyl-6-tert-butylphenol,21.750057607465244,4430.24740164352,-71.309,375,504,11,"[1, 6, 8]",3,True,CHO
1018,CC1CCC(C(C1)OC=O)C(C)C,10.167678044528758,10.547756569265157,10.901937622106288,11.232780869203806,11.542519411184433,2459,p-Menth-3-yl methanoate,22.65174992988172,5120.990693350432,-31.982,320,492,11,"[1, 6, 8]",3,True,CHO
1019,CC1=CC(=C(C=C1)C=C)C,7.600796144856854,9.1456877194041,10.373254478767937,11.372159628858125,12.200849655783184,2460,"2,4-Dimethylstyrene",22.27186944123956,4727.895668859582,-35.283,307,451,10,"[1, 6]",2,True,CH
1020,CCCCCCCCC#N,4.0543367845201175,4.66766091037308,5.247193073369129,5.795651125748773,6.3154690709545385,2462,"Octyl cyanide, Pelargononitrile",21.72159765571584,4407.562333307343,-66.375,328,500,9,"[1, 6, 7]",3,True,CHN
1021,CCCCCCCCCC#C,7.60728385595659,9.163710744230798,10.391597204741615,11.385037787197742,12.20532661729153,2464,1-Undecyne,20.556420521108063,3320.1434972899747,-100.615,401,469,11,"[1, 6]",2,True,CH
1022,CCCCCCCCCCC#N,7.572425648486803,9.145616953899298,10.382716116442824,11.381031461220187,12.203612844763455,2465,Undecanonitrile,20.67458918808052,3785.173582671053,-120.216,445,534,11,"[1, 6, 7]",3,True,CHN
1023,CCCCCCCC1CCOCO1,10.168021923838312,10.537761736002507,10.882722352906947,11.205313986257346,11.507644083606865,2466,"4-Heptyl-1,3-dioxane",26.65288296842468,7462.351319310498,-5.988,293,373,11,"[1, 6, 8]",3,True,CHO
1024,CCCCCCC1CCOCO1,6.310433223626939,6.841274323903061,7.327469911349825,7.774424953568657,8.186705797262093,2467,"4-Hexyl-1,3-dioxane",25.431822093609934,6845.585481471298,0.0,318,453,10,"[1, 6, 8]",3,True,CHO
1025,CCCCCC(=O)OC(C)C,7.59967318644396,9.165104611808228,10.396685821474957,11.390923479388121,12.21039692678464,2472,Isopropyl caproate,22.61094812203386,4327.038630020248,-53.014,307,382,9,"[1, 6, 8]",3,True,CHO
1026,CCC(C)CC(C)O,7.851037445582219,9.247215872198995,10.213641580742369,10.922270919627174,11.464116650390778,2474,4-Methyl-2-hexanol,27.43760396811705,6746.574322472555,-0.15,340,426,7,"[1, 6, 8]",3,True,CHO
1027,CCCC(C)C(C)O,7.58438631625568,9.164513697306795,10.397981733829813,11.387592516917966,12.199156700011951,2475,3-Methyl-2-hexanol,24.98995601426438,5721.923956090204,-0.15,347,428,7,"[1, 6, 8]",3,True,CHO
1028,CCCOC(=O)C1=CC=CC=C1,6.504503018446901,7.96567331974499,9.28142260597848,10.472431041636689,11.555635050680642,2477,Propyl benzoate,19.42140725121851,2899.7536291067727,-139.52,359,453,10,"[1, 6, 8]",3,True,CHO
1029,CCCCC(C)(C)CO,7.572179571365599,8.805176623723469,9.844701429838917,10.73297844957691,11.500778323074975,2492,"2,2-Dimethyl-1-hexanol",27.034191059824494,6910.057864075132,-0.15,356,452,8,"[1, 6, 8]",3,True,CHO
1030,CCCCCCCC#CC,7.882916218327708,8.315437799098124,8.72697312565364,9.119013422297225,9.492911899344438,2493,2-Decyne,21.1533887323177,3638.0222771330814,-78.871,410,457,10,"[1, 6]",2,True,CH
1031,CCCCCCC#CCC,7.139903842660667,8.538616135543837,9.667136680509532,10.596859914835736,11.37606308352559,2494,3-Decyne,20.82114872924959,3382.61032827781,-88.016,406,452,10,"[1, 6]",2,True,CH
1032,CCCCCC#CCCC,7.595271179193212,9.177461011336055,10.410184921264584,11.397710237564585,12.206577195825208,2495,4-Decyne,20.916107338484665,3450.0737689174425,-83.067,404,451,10,"[1, 6]",2,True,CH
1033,CC(C)C1=CC=C(C=C1)C(=C)C,7.3461638186338,8.557083059364686,9.57092089619712,10.432170190458825,11.172868247285313,2497,1-(1-Methylethenyl)-4-(1-methylethyl)-benzene,22.424968324072733,4920.854602237575,-43.15,403,479,12,"[1, 6]",2,True,CH
1034,C[C@H]1COCO[C@H]1C,4.945787032889282,5.922624076122871,6.787474086638932,7.558550742441669,8.2503211185723,2498,"cis-4,5-Dimethyl-1,3-dioxane",26.88353291718989,8124.828076415815,119.748,353,408,6,"[1, 6, 8]",3,True,CHO
1035,CC(=C)C(=O)OCC(C)(C)C,7.598043654043863,9.1753248700445,10.404995900700646,11.390563500953585,12.198150496194707,2499,Methacrylic acid neopentyl ester,19.78710381568782,3398.56033521698,-53.744,313,338,9,"[1, 6, 8]",3,True,CHO
1036,C[C@@H]1C[C@H]1C,6.927153167424159,8.63098750928278,9.930452570261592,10.954231104969416,11.78164123133429,2509,"trans-1,2-Dimethylcyclopropane",20.394134323753843,2362.083891797012,-35.0,301,301,5,"[1, 6]",2,True,CH
1037,CCOC(=O)CC(=C)C(=O)OCC,7.580761072935626,9.169465262502353,10.406494239774592,11.396981917059868,12.207953174076895,2510,Diethyl itaconate,22.16026314178214,4912.97515604935,-39.828,324,501,9,"[1, 6, 8]",3,True,CHO
1038,CC1=CC(=C(C=C1)O)C(C)(C)C,7.882940738708861,8.999946805711287,9.959539776690127,10.792804315077786,11.523146083155854,2511,4-Methyl-2-tert-butylphenol,21.61174132092909,4180.039295098415,-95.057,385,510,11,"[1, 6, 8]",3,True,CHO
1039,CCCC1CC1,7.598812115873251,9.176014944132106,10.40585627430027,11.39170678040758,12.199622725426748,2512,Propylcyclopropane,20.56947617858534,2706.688776814501,-43.0,342,342,6,"[1, 6]",2,True,CH
1040,CC1=C(C(=C(C=C1)C)O)C,4.892503200928267,7.207231706088333,8.978062256484012,10.37654212880138,11.508939547536242,2513,"2,3,6-Trimethylphenol",23.313512885608205,5671.656220925051,-16.841,359,502,9,"[1, 6, 8]",3,True,CHO
1041,CCOC(=O)/C=C(\C)/C(=O)OCC,7.183996432579317,8.528210572114562,9.672747540285462,10.659023040342806,11.517739883487534,2515,Diethyl mesaconate,24.69674482852252,6618.849927364176,0.3,335,502,9,"[1, 6, 8]",3,True,CHO
1042,CCCCC1=CCCC1,7.612335445198415,9.187673137713384,10.415594455801948,11.399611381584046,12.20582938934162,2516,1-Butylcyclopentene,20.701943898985284,3248.7380309711366,-76.065,366,430,9,"[1, 6]",2,True,CH
1043,CCCCOC[C@H]1CO1,4.888654417049416,7.20920152447645,8.985397253871426,10.388674368797759,11.525318709422287,2518,"(2,3-Epoxypropyl)-butyl ether",22.8946035796398,4699.576174800848,0.0,1,415,7,"[1, 6, 8]",3,True,CHO
1044,CCCCCCCCCCCC#N,7.214847975130752,8.550938124528447,9.687037739016262,10.664923108762085,11.51549236798461,2524,Lauronitrile,21.201466709059417,4285.35723466687,-106.302,440,556,12,"[1, 6, 7]",3,True,CHN
1045,CCCCCCCCNC,5.1760154413866495,6.18954117072121,7.083164995925614,7.8769755694081685,8.586811307207334,2526,N-Methyloctyl-amine,21.67688145320989,3958.834550384663,-69.15,365,508,9,"[1, 6, 7]",3,True,CHN
1046,CC12CCCCC1C2,5.67094813192308,6.578716186271569,7.345181776259476,8.000955070823489,8.568400287406835,2527,1-Methylbicyclo[4.1.0]-heptane,20.696233487954665,3123.34615456196,-58.167,341,393,8,"[1, 6]",2,True,CH
1047,CCC[C@H]1CC[C@@H](C1)C,7.187980719079636,8.575255737927217,9.725144924812165,10.693776997929595,11.520878282988706,2530,trans-1-Methyl-3-propylcyclopentane,20.1819971591363,3074.135305954491,-66.0,421,421,9,"[1, 6]",2,True,CH
1048,CCC[C@@H]1CC[C@@H](C1)C,7.578273418370548,9.139809968527894,10.376892756544326,11.381126792011338,12.212598799618211,2531,cis-1-Methyl-3-propylcyclopentane,20.1819971591363,3074.135305954491,-66.0,421,421,9,"[1, 6]",2,True,CH
1049,CCCCCCCOC(=O)C=C,10.179729959895102,10.63016889857232,11.04493490877235,11.428104302698056,11.783155118766008,2542,Heptyl acrylate,24.323242500587952,6151.0245036802025,0.0,359,480,10,"[1, 6, 8]",3,True,CHO
1050,CCCCCCCCOC(=O)C=C,7.57814443935424,9.131014345320853,10.365752706068703,11.371037806649477,12.205391504568567,2543,Octyl acrylate,24.41253675049426,6400.638543271315,-3.626,331,500,11,"[1, 6, 8]",3,True,CHO
1051,CCCCCCOC(=O)C=C,7.774693960547706,9.257194330767959,10.44028995402587,11.406363245296705,12.210111996090683,2544,Hexyl acrylate,24.091579414381822,5789.546275101253,0.0,342,461,9,"[1, 6, 8]",3,True,CHO
1052,COC(C(OC)OC)OC,4.700796861796093,5.74812495616672,6.623827132648437,7.366895168485179,8.005340936031429,2546,"1,1,2,2-Tetramethoxy ethane",26.53174396668226,7851.900362758137,91.34,351,432,6,"[1, 6, 8]",3,True,CHO
1053,C[C@@H]1CC[C@@H](C1)C,5.190847010400397,7.286814847148275,8.973533136459208,10.360203214968408,11.52034839960741,2548,"cis-1,3-Dimethylcyclopentane",20.73259130657304,2900.8427518557587,-49.62,270,390,7,"[1, 6]",2,True,CH
1054,CC[C@H]1C[C@@H](C[C@H]1C)C,7.603383163944654,9.155617491100786,10.385960944415846,11.385134068955937,12.212693946950072,2549,"r-1-Ethyl-c-2, t-4-dimethylcyclopentane",20.032352153942615,3003.975538170962,-65.0,418,418,9,"[1, 6]",2,True,CH
1055,CC[C@H]1C[C@H](C[C@H]1C)C,9.242919311125634,9.901203827529026,10.494176691673797,11.031098352671476,11.519557566890251,2550,"r-1-Ethyl-c-2, c-4-dimethylcyclopentane",20.032352153942615,3003.975538170962,-65.0,418,418,9,"[1, 6]",2,True,CH
1056,C[C@@H]1C[C@H]([C@@H]([C@H]1C)C)C,4.880228734224641,7.16537589719869,8.94068558932471,10.359658304533575,11.519794011635117,2551,"r-1, t-2, c-3, t-4-Tetramethyl-cyclopentane",19.802231799748792,2777.055777256399,-65.0,401,401,9,"[1, 6]",2,True,CH
1057,CCOC1=C(C=C(C=C1)C=O)O,10.190807887909285,10.641483336968609,11.056222168273196,11.43915792827634,11.793813633241081,2553,4-Ethoxy-3-hydroxy benzaldehyde,23.65123304119764,6729.719399591838,-43.15,390,422,9,"[1, 6, 8]",3,True,CHO
1058,CC(=O)CCC1=CC=CC=C1,4.917645764552535,7.163659121896988,8.926844318532538,10.347782158490118,11.517306056227333,2557,4-Phenyl-2-buta,26.87802973881764,7520.298175760786,3.971,293,373,10,"[1, 6, 8]",3,True,CHO
1059,CN1CCCCCC1=O,7.710651655252601,9.192526998934863,10.357258412399222,11.296814962803502,12.070739792981017,2558,N-Methyl-caprolactam,23.003700061345857,5842.924802727041,-2.239,435,530,7,"[1, 6, 7, 8]",4,True,CHON
1060,CC(C)(CCO)O,7.589001795794397,9.172031720179504,10.405880431700385,11.394604110811967,12.204649732021839,2559,"3-Methyl-1,3-butanediol",21.924892893576285,3612.074445720132,-127.762,362,469,5,"[1, 6, 8]",3,True,CHO
1061,CCCC#CCC,7.586650307089947,9.136471635836731,10.367028909044594,11.367762593255618,12.197557968697128,2561,3-Heptyne,20.82158622041726,2992.2093283457625,-58.15,284,405,7,"[1, 6]",2,True,CH
1062,C=C/C=C\C=C,7.583419979777766,8.968367237866152,10.092045205040687,11.022013716452754,11.804387906998528,2562,"cis-1,3,5-Hexatriene",21.632602741871622,3287.3224493744374,-29.569,306,323,6,"[1, 6]",2,True,CH
1063,CC(C)CC(C)CC(C)C,7.578745493450198,9.11244276103788,10.310005621176616,11.271024535803774,12.059283769584741,2563,"2,4,6-Trimethylheptane",20.81272126780923,3249.638341742497,-70.85,317,448,10,"[1, 6]",2,True,CH
1064,CC[C@@H]1CC[C@H](C1)C,6.992981370123634,7.433724407470166,7.8218263633951945,8.166186722626533,8.473805928223054,2564,trans-1-Ethyl-3-methylcyclopentane,20.72142376887201,3110.792460634956,-55.65,293,421,8,"[1, 6]",2,True,CH
1065,CC[C@H]1CC[C@H](C1)C,8.693083183304358,9.54950185585205,10.296873491224295,10.954778788008435,11.53837525887175,2565,cis-1-Ethyl-3-methylcyclopentane,20.74329832725546,3120.0028010069323,-56.05,293,421,8,"[1, 6]",2,True,CH
1066,C(COCCOCCOCCOCCOCCO)O,7.604844510607247,9.151344386970946,10.377807272394008,11.37426179820631,12.199863921563415,2566,Hexaethylene glycol,20.48299108249248,5075.450165381195,-152.717,393,472,12,"[1, 6, 8]",3,True,CHO
1067,CC(=O)NCC(=O)N,9.263777244740774,9.920213211668983,10.509041264696865,11.04019453692169,11.521751140149936,2567,Acetamido acetamide,44.32773337490535,17119.282675243063,0.0,378,408,4,"[1, 6, 7, 8]",4,True,CHON
1068,COC(=O)C1=C(C(=CC=C1)C(=O)OC)C(=O)OC,9.941357767871539,10.489871392942806,10.986652289682064,11.438689581746532,11.851767665989547,2571,"1,2,3-Benzene-tricarboxylic acid trimethyl ester",24.066619391973767,7186.368075234417,-43.0,453,513,12,"[1, 6, 8]",3,True,CHO
1069,CCCC(C)C1=CC=CC=C1,7.907324311573774,9.052085056880676,10.018466802305023,10.845149066395027,11.560382214074501,2574,2-Phenylpentane,21.931846700557124,4379.007975569124,-45.141,302,467,11,"[1, 6]",2,True,CH
1070,CCCC=C(C)C,7.677446400606938,8.914452499142778,9.948181551484728,10.824935866148673,11.577947826418768,2576,2-Methyl-2-hexene,20.7281012656417,2902.408509718995,-53.15,274,394,7,"[1, 6]",2,True,CH
1071,CC(C)OC1=CC=CC=C1,9.49579546411559,10.071342254486504,10.596263286432842,11.076956811191476,11.518786488744574,2577,Isopropyl phenyl ether,19.7854689802718,2785.64672223836,-113.387,345,447,9,"[1, 6, 8]",3,True,CHO
1072,CCOC(=O)[C@H](CC(C)C)N,8.823567113839955,9.64601862788213,10.362348405903209,10.99185113137139,11.549411312670719,2578,"L-Leucine, ethyl ester",59.48242742295496,67651.84275711152,949.055,333,449,8,"[1, 6, 7, 8]",4,True,CHON
1073,C1[C@@H]2C=C[C@H]1[C@H]3[C@@H]2C(=O)OC3=O,7.813190803648238,8.996428298085428,9.990245434940192,10.836756698966056,11.56645337143627,2579,"Norborn-5-ene-2,3-dicarboxylic anhydride 2-exo, 3-exo isomere",19.651504579561404,4876.9373967589,34.74,393,523,9,"[1, 6, 8]",3,True,CHO
1074,C/C=C(\C)/C=C,7.576603374987348,9.14586084588189,10.383704298721007,11.38509410817061,12.211874774315397,2585,"(E)-3-Methyl-1,3-pentadiene",20.24847279077104,2574.4052632219928,-55.0,350,350,6,"[1, 6]",2,True,CH
1075,CCCCCCC(C)CC(C)C,9.753789613875027,10.257268521894217,10.716108740021784,11.13599480398223,11.5216853524723,2587,"2,4-Dimethyldecane",23.778243634927197,5794.114603925753,1.203,348,472,12,"[1, 6]",2,True,CH
1076,COCCC=O,7.608118106920351,9.229871023746917,10.494912985227911,11.509273194426083,12.340747375541083,2589,3-Methoxy propanal,20.323514038951718,2592.142076193326,-99.477,333,394,4,"[1, 6, 8]",3,True,CHO
